"filename", "language", "JavaScript", "Markdown", "SCSS", "TypeScript", "JSON", "XML", "CSS", "vue", "HTML", "JSON with Comments", "comment", "blank", "total"
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ApplyActiveIcon.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ApplyLittleIcon.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ApplyManageIcon.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 1, 41
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ApplyStageIcon.svg", "XML", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ApplyStageLabelIcon.svg", "XML", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 1, 35
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ApplyTipsIcon.svg", "XML", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 1, 23
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ArrowStrokeBackIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ArrowStrokeLeftIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ArrowStrokeSelectDownIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ArrowStrokeTurnPageIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ArrowStrokeUpIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ArrowUpIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\AudioCloseIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\AudioOpenIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CameraOffIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CameraOnIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CameraSwitchIcon.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CancelStageIcon.svg", "XML", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 1, 25
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ChatForbiddenIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ChatIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CloseIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CopyIcon.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CorrectIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\CreateRoomIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\DenyOnStageIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\EmailIcon.svg", "XML", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 1, 27
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\EmojiIcon.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\EndRoomIcon.svg", "XML", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 20
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\EnterRoomIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ExtensionIcon.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\FullScreenIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\InviteIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\InviteOnStageIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\InviteSolidIcon.svg", "XML", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 19
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\KickOutIcon.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LanguageIcon.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LayoutIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LoadingIcon.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LoginAvatar.svg", "XML", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 1, 11
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LogoInEnglish.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LogoOfMobileInChinese.svg", "XML", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 1, 21
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LogoOfPCInChineseBlackIcon.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LogoOfPCInChineseWhiteIcon.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LogoTitleInEnglish.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\LogoTitleOfMobileInChinese.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\MailIcon.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ManageMemberIcon.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\MeetingSummaryIcon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\MicDisabledIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\MicOffIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\MicOnIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\MirrorIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\MoreIcon.svg", "XML", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 1, 15
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\NetworkDisconnectedIcon.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\NetworkFluctuationIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\NetworkLagIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\NetworkStabilityIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\NextIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\OffStageIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\OnStageIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\PhoneIcon.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ReserveRoomIcon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\RevokeAdminIcon.svg", "XML", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 14
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ScreenOpenIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ScreenShareIcon.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\ScreenSharingIcon.svg", "XML", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 1, 8
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\SearchIcon.svg", "XML", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 1, 7
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\SetAdminIcon.svg", "XML", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 1, 35
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\SettingIcon.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\StageApplicationIcon.svg", "XML", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 1, 41
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\StepDownIcon.svg", "XML", 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 1, 9
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\StopScreenShareIcon.svg", "XML", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 13
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\SwitchThemeIcon.svg", "XML", 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\TransferIcon.svg", "XML", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\TransferOwnerIcon.svg", "XML", 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 1, 28
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\UnSupportIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\UserIcon.svg", "XML", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\UserStrokeIcon.svg", "XML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 1, 12
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\VerifyIcon.svg", "XML", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 10
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\VideoCloseIcon.svg", "XML", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\icons\VideoOpenIcon.svg", "XML", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\style\black-theme.scss", "SCSS", 0, 0, 158, 0, 0, 0, 0, 0, 0, 0, 1, 2, 161
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\style\global.scss", "SCSS", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\assets\style\white-theme.scss", "SCSS", 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 1, 2, 159
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\ManageMember\MemberControl\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 1, 8, 136
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\ManageMember\MemberControl\useMemberControlHooks.ts", "TypeScript", 0, 0, 0, 309, 0, 0, 0, 0, 0, 0, 42, 26, 377
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\ManageMember\MemberItemCommon\MemberInfo.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 166, 0, 0, 11, 15, 192
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\ManageMember\MemberItem\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 11, 83
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\ManageMember\MemberItem\useMemberItemHooks.ts", "TypeScript", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 1, 8, 36
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\ManageMember\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 283, 0, 0, 0, 5, 288
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\ManageMember\useIndexHooks.ts", "TypeScript", 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 6, 18, 218
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomContent\LocalScreenStream\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 11, 100
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomContent\StreamContainer\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 613, 0, 0, 0, 40, 653
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomContent\StreamContainer\useStreamContainerHooks.ts", "TypeScript", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 33, 10, 169
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomContent\StreamRegion\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 288, 0, 0, 0, 20, 308
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomContent\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 4, 19
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ApplyControl\MasterApplyControl\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 5, 173
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ApplyControl\MasterApplyControl\useMasterApplyControlHooks.ts", "TypeScript", 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 8, 74
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ApplyControl\MemberApplyControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 315, 0, 0, 0, 22, 337
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\AudioControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 170, 0, 0, 13, 17, 200
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ChatControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 4, 49
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ContactControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 362, 0, 0, 25, 20, 407
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\EndControl\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 508, 0, 0, 0, 10, 518
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\EndControl\useEndControlHooks.ts", "TypeScript", 0, 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 13, 247
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\InviteControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 7, 69
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ManageMemberControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 8, 44
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ManageStageControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 5, 51
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\MoreControl\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 3, 8, 100
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\MoreControl\useMoreControlHooks.ts", "TypeScript", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 5, 22
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\ScreenShareControl\Index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 20, 187
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\VideoControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 13, 19, 239
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\index\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 7, 84
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomFooter\index\useRoomFooterHooks.ts", "TypeScript", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 3, 18
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHeader\RoomInfo\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 196, 0, 0, 0, 7, 203
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHeader\RoomInfo\useRoomInfoHooks.ts", "TypeScript", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 3, 9, 110
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHeader\UserInfo\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 1, 2, 130
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHeader\UserInfo\useUserInfoHooks.ts", "TypeScript", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 25, 11, 100
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHeader\index\SwitchCamera.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 5, 29
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHeader\index\SwitchMirror.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 8, 42
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHeader\index\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 7, 77
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHome\RoomControl\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 778, 0, 0, 18, 65, 861
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomHome\RoomControl\useRoomControlHooks.ts", "TypeScript", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 3, 14
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomInvite\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 8, 121
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomInvite\useRoomInviteHooks.ts", "TypeScript", 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 11, 67
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomLogin\MailLogin.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 5, 78
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomLogin\PhoneLogin.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 4, 81
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomLogin\VerifyCode.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 7, 130
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomMore\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 5, 135
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomMore\useRoomMoreHooks.ts", "TypeScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 8, 48
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomSetting\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 168, 0, 0, 0, 13, 181
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomSidebar\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 7, 40
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\RoomSidebar\useSideBarHooks.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 9, 58
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\ArrowStroke.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 215, 0, 0, 0, 12, 227
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\AudioIcon.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 12, 84
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\AudioMediaControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 15, 13, 126
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\AudioSettingTab.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 13, 17, 214
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\Avatar.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 5, 34
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\DeviceSelect.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 13, 10, 128
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\Language.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 7, 42
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\Logo.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 5, 7, 90
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\RoomTime.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 8, 40
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\SwitchTheme.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 9, 10, 79
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\VideoMediaControl.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 15, 14, 123
"e:\mine\项目\huiyi\huiyi\src\roomkit\TUIRoom\components\common\VideoProfile.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 13, 10, 70
